Time_Hours,Well,Group,OD600,OD600_Normalized
18.402416666666667,D12,Sample C + exo,0.16290000081062317,0.014266664783159883
18.658027777777775,D12,Sample C + exo,0.1662999987602234,0.018433332443237305
18.91363888888889,D12,Sample C + exo,0.16439999639987946,0.015899995962778718
19.16925,D12,Sample C + exo,0.15639999508857727,0.007333323359489441
19.424833333333332,D12,Sample C + exo,0.16009999811649323,0.01000000039736429
19.680416666666666,D12,Sample C + exo,0.1597999930381775,0.012366657455762237
19.936,D12,Sample C + exo,0.15960000455379486,0.013233343760172517
0.0,D2,Negative control,0.11309999972581863,0.0007333308458328247
0.25558333333333333,D2,Negative control,0.11249999701976776,0.003033330043156937
0.5111666666666667,D2,Negative control,0.11680000275373459,-0.00013333310683567856
0.76675,D2,Negative control,0.12150000035762787,0.002933333317438766
1.0223333333333333,D2,Negative control,0.12250000238418579,0.0009000003337860107
1.2779444444444445,D2,Negative control,0.12630000710487366,0.0026666720708211217
1.5335277777777778,D2,Negative control,0.12189999967813492,-0.0007666697104771886
1.789111111111111,D2,Negative control,0.12520000338554382,0.0002666686971982274
2.044694444444444,D2,Negative control,0.12720000743865967,0.0022000024716059274
2.3002777777777776,D2,Negative control,0.12559999525547028,-0.0016333411137262888
2.555888888888889,D2,Negative control,0.13019999861717224,0.002766663829485566
2.811472222222222,D2,Negative control,0.13040000200271606,0.001966667671998351
3.0670555555555556,D2,Negative control,0.12950000166893005,-9.999920924505523e-05
3.3226388888888887,D2,Negative control,0.13220000267028809,0.0015000030398368835
3.578222222222222,D2,Negative control,0.13210000097751617,0.0025000025828679495
3.8338055555555557,D2,Negative control,0.13830000162124634,0.005766667425632477
4.089416666666667,D2,Negative control,0.13539999723434448,0.003466665744781494
4.345,D2,Negative control,0.1331000030040741,0.00030000011126199433
4.600583333333333,D2,Negative control,0.13410000503063202,0.0012666682402292795
4.856166666666667,D2,Negative control,0.13570000231266022,0.0031666656335195
5.11175,D2,Negative control,0.13670000433921814,0.0038666675488154
5.367333333333334,D2,Negative control,0.13539999723434448,0.001866668462753296
5.622916666666667,D2,Negative control,0.1370999962091446,-0.00010000665982565216
5.8785,D2,Negative control,0.13979999721050262,0.0023999959230422974
6.134111111111111,D2,Negative control,0.1428000032901764,0.005000005165735871
6.389694444444445,D2,Negative control,0.1429000049829483,0.0041000048319498605
